STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2012,,23.605,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2013,,25.284,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2014,,28.171,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2015,,30.882,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2016,,32.273,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2017,,34.612,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2018,,37.591,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2019,,40.604,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2020,,44.215,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2021,,43.964,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2022,,48.041,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DE,Germany,2023,,52.310,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2004,,23.754,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2005,,24.647,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2006,,23.966,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2007,,25.001,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2008,,25.936,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2009,,28.257,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2010,,32.735,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2011,,35.874,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2012,,38.716,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2013,,43.084,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2014,,48.493,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2015,,51.292,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2016,,53.717,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2017,,59.94,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2018,,62.394,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2019,,65.347,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2020,,65.323,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2021,,72.92,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2022,,77.222,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,DK,Denmark,2023,,79.392,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EA20,Euro area – 20 countries (from 2023),2021,,37.790,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EA20,Euro area – 20 countries (from 2023),2022,,41.297,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EA20,Euro area – 20 countries (from 2023),2023,,45.229,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2004,,0.546,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2005,,1.127,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2006,,1.428,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2007,,1.432,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2008,,1.972,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2009,,5.966,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2010,,10.294,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2011,,12.199,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2012,,15.67,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2013,,12.948,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2014,,14.017,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2015,,16.152,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2016,,16.194,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2017,,17.583,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2018,,19.679,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2019,,21.998,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2020,,28.293,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2021,,29.197,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2022,,29.115,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EE,Estonia,2023,,31.845,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2004,,7.842,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2005,,8.213,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2006,,8.924,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2007,,9.33,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2008,,9.646,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2009,,11.016,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2010,,12.307,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2011,,13.81,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2012,,16.364,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2013,,21.241,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2014,,21.923,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2015,,22.089,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2016,,22.657,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2017,,24.464,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2018,,26.001,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2019,,31.295,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2020,,35.856,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2021,,35.881,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2022,,42.361,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,EL,Greece,2023,,48.225,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2004,,19.018,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2005,,19.166,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2006,,20.027,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2007,,21.718,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2008,,23.777,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2009,,27.882,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2010,,29.748,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2011,,31.53,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2012,,33.438,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_ELC,Renewable energy sources in electricity,PC,Percentage,ES,Spain,2013,,36.027,,,,,
